NumFiles,MinPT,MinP,MinIPChi2,#Lambdas,#XiLambdas,#XiKaons,#XiPions,#Xis,#Pion,#Kaon,#Proton
10,200,1800,6.5,0.9719827586206896,0.876984126984127,0.9716024340770791,0.723535457348407,0.5288220551378446,207513,36586,29157
10,200,1600,6.5,0.9719827586206896,0.876984126984127,0.9716024340770791,0.736896197327852,0.543859649122807,212944,37162,29530
10,250,1600,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.6546762589928058,0.40100250626566414,191054,34980,28187
10,250,800,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199239,35809,28789
10,250,1200,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.6639260020554985,0.40852130325814534,197539,35668,28674
10,250,1400,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.6608427543679343,0.40852130325814534,194677,35397,28470
10,250,1000,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.6649537512846866,0.40852130325814534,199130,35799,28778
10,300,1000,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172758,32972,26783
10,300,800,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172758,32972,26783
10,250,1800,6.5,0.9375,0.8432539682539683,0.9432048681541582,0.645426515930113,0.39849624060150374,186962,34529,27885
10,250,2000,6.5,0.9331896551724138,0.8412698412698413,0.9411764705882353,0.6361767728674204,0.38847117794486213,182658,34034,27529
10,250,2200,6.5,0.9267241379310345,0.8353174603174603,0.9371196754563894,0.6238437821171634,0.37593984962406013,178248,33462,27171
10,300,1200,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,172663,32954,26775
10,300,2000,6.5,0.9030172413793104,0.8154761904761905,0.9107505070993914,0.566289825282631,0.3157894736842105,162955,31797,26003
10,300,1400,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5817060637204522,0.3233082706766917,171405,32801,26675
10,300,1800,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.5714285714285714,0.3182957393483709,166207,32188,26269
10,300,1600,6.5,0.9073275862068966,0.8174603174603174,0.9127789046653144,0.578622816032888,0.3208020050125313,169117,32522,26496
10,300,2200,6.5,0.896551724137931,0.8095238095238095,0.9107505070993914,0.5560123329907503,0.3082706766917293,159521,31321,25718
