NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,930.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,459071.0,461121.0,615339.0,2887.0,1912.0,1882.0,1155.0,335772.0,336499.0,87865.0,1912.0,966.0,1738.0,880.0,63492.0,64350.0
10,1000.0,500,0.0,0.0,5782.0,2865.0,4588.0,2538.0,458587.0,460637.0,615339.0,2887.0,1912.0,1882.0,1155.0,335415.0,336142.0,87865.0,1912.0,966.0,1738.0,880.0,63425.0,64283.0
10,300.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,427712.0,429700.0,615339.0,2887.0,1912.0,1806.0,1102.0,309897.0,310601.0,87865.0,1912.0,966.0,1725.0,874.0,60316.0,61167.0
10,370.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,427627.0,429615.0,615339.0,2887.0,1912.0,1806.0,1102.0,309832.0,310536.0,87865.0,1912.0,966.0,1725.0,874.0,60304.0,61155.0
10,440.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,427462.0,429450.0,615339.0,2887.0,1912.0,1806.0,1102.0,309705.0,310409.0,87865.0,1912.0,966.0,1725.0,874.0,60287.0,61138.0
10,510.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,427236.0,429224.0,615339.0,2887.0,1912.0,1806.0,1102.0,309531.0,310235.0,87865.0,1912.0,966.0,1725.0,874.0,60261.0,61112.0
10,580.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,426967.0,428955.0,615339.0,2887.0,1912.0,1806.0,1102.0,309329.0,310033.0,87865.0,1912.0,966.0,1725.0,874.0,60229.0,61080.0
10,650.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,426658.0,428646.0,615339.0,2887.0,1912.0,1806.0,1102.0,309096.0,309800.0,87865.0,1912.0,966.0,1725.0,874.0,60191.0,61042.0
10,720.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,426311.0,428299.0,615339.0,2887.0,1912.0,1806.0,1102.0,308839.0,309543.0,87865.0,1912.0,966.0,1725.0,874.0,60146.0,60997.0
10,790.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,425938.0,427926.0,615339.0,2887.0,1912.0,1806.0,1102.0,308564.0,309268.0,87865.0,1912.0,966.0,1725.0,874.0,60098.0,60949.0
