NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,440.0,3500,0.0,0.0,4744.0,2828.0,3480.0,2222.0,282513.0,283771.0,616741.0,1893.0,937.0,1046.0,494.0,195018.0,195570.0,88502.0,1884.0,946.0,1511.0,758.0,43611.0,44364.0
10,510.0,3500,0.0,0.0,4744.0,2828.0,3307.0,2120.0,242527.0,243714.0,616741.0,1893.0,937.0,975.0,461.0,164162.0,164676.0,88502.0,1884.0,946.0,1426.0,721.0,38580.0,39285.0
10,580.0,3500,0.0,0.0,4744.0,2828.0,3083.0,1996.0,207818.0,208905.0,616741.0,1893.0,937.0,870.0,413.0,138103.0,138560.0,88502.0,1884.0,946.0,1326.0,670.0,33849.0,34505.0
10,650.0,3500,0.0,0.0,4744.0,2828.0,2887.0,1881.0,178247.0,179253.0,616741.0,1893.0,937.0,776.0,371.0,116409.0,116814.0,88502.0,1884.0,946.0,1252.0,632.0,29678.0,30298.0
10,720.0,3500,0.0,0.0,4744.0,2828.0,2684.0,1773.0,153185.0,154096.0,616741.0,1893.0,937.0,691.0,324.0,98289.0,98656.0,88502.0,1884.0,946.0,1158.0,584.0,26011.0,26585.0
10,790.0,3500,0.0,0.0,4744.0,2828.0,2510.0,1675.0,131957.0,132792.0,616741.0,1893.0,937.0,617.0,288.0,83247.0,83576.0,88502.0,1884.0,946.0,1087.0,544.0,22794.0,23337.0
10,860.0,3500,0.0,0.0,4744.0,2828.0,2300.0,1565.0,113717.0,114452.0,616741.0,1893.0,937.0,534.0,243.0,70642.0,70933.0,88502.0,1884.0,946.0,990.0,490.0,19911.0,20411.0
10,930.0,3500,0.0,0.0,4744.0,2828.0,2118.0,1451.0,98097.0,98764.0,616741.0,1893.0,937.0,476.0,209.0,60085.0,60352.0,88502.0,1884.0,946.0,905.0,456.0,17358.0,17807.0
10,1000.0,3500,0.0,0.0,4744.0,2828.0,1958.0,1354.0,85136.0,85740.0,616741.0,1893.0,937.0,422.0,186.0,51350.0,51586.0,88502.0,1884.0,946.0,830.0,416.0,15268.0,15682.0
10,230.0,2500,0.0,0.0,4744.0,2828.0,4149.0,2558.0,477210.0,478801.0,616741.0,1893.0,937.0,1433.0,694.0,350946.0,351685.0,88502.0,1884.0,946.0,1759.0,884.0,64625.0,65500.0
10,300.0,2500,0.0,0.0,4744.0,2828.0,3960.0,2466.0,418859.0,420353.0,616741.0,1893.0,937.0,1319.0,632.0,302836.0,303523.0,88502.0,1884.0,946.0,1692.0,850.0,59321.0,60163.0
10,370.0,2500,0.0,0.0,4744.0,2828.0,3796.0,2390.0,360654.0,362060.0,616741.0,1893.0,937.0,1227.0,584.0,255945.0,256588.0,88502.0,1884.0,946.0,1626.0,810.0,53087.0,53903.0
10,440.0,2500,0.0,0.0,4744.0,2828.0,3569.0,2271.0,307301.0,308599.0,616741.0,1893.0,937.0,1100.0,518.0,213833.0,214415.0,88502.0,1884.0,946.0,1545.0,771.0,46902.0,47676.0
