NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,1000.0,1250,0.0,0.0,5722.0,2835.0,4586.0,2537.0,457864.0,459913.0,607559.0,2857.0,1892.0,1880.0,1154.0,334802.0,335528.0,86535.0,1892.0,956.0,1738.0,880.0,63352.0,64210.0
10,300.0,1500,0.0,0.0,5782.0,2865.0,4572.0,2530.0,456184.0,458226.0,615339.0,2887.0,1912.0,1866.0,1148.0,333100.0,333818.0,87865.0,1912.0,966.0,1738.0,880.0,63308.0,64166.0
10,370.0,1500,0.0,0.0,5776.0,2862.0,4572.0,2530.0,456086.0,458128.0,614561.0,2884.0,1910.0,1866.0,1148.0,333026.0,333744.0,87732.0,1910.0,965.0,1738.0,880.0,63294.0,64152.0
10,440.0,1500,0.0,0.0,5770.0,2859.0,4572.0,2530.0,455892.0,457934.0,613783.0,2881.0,1908.0,1866.0,1148.0,332877.0,333595.0,87599.0,1908.0,964.0,1738.0,880.0,63274.0,64132.0
10,510.0,1500,0.0,0.0,5764.0,2856.0,4572.0,2530.0,455630.0,457672.0,613005.0,2878.0,1906.0,1866.0,1148.0,332675.0,333393.0,87466.0,1906.0,963.0,1738.0,880.0,63244.0,64102.0
10,580.0,1500,0.0,0.0,5758.0,2853.0,4572.0,2530.0,455322.0,457364.0,612227.0,2875.0,1904.0,1866.0,1148.0,332443.0,333161.0,87333.0,1904.0,962.0,1738.0,880.0,63207.0,64065.0
10,650.0,1500,0.0,0.0,5752.0,2850.0,4572.0,2530.0,454974.0,457016.0,611449.0,2872.0,1902.0,1866.0,1148.0,332180.0,332898.0,87200.0,1902.0,961.0,1738.0,880.0,63164.0,64022.0
10,720.0,1500,0.0,0.0,5746.0,2847.0,4572.0,2530.0,454588.0,456630.0,610671.0,2869.0,1900.0,1866.0,1148.0,331893.0,332611.0,87067.0,1900.0,960.0,1738.0,880.0,63114.0,63972.0
10,790.0,1500,0.0,0.0,5740.0,2844.0,4572.0,2530.0,454176.0,456218.0,609893.0,2866.0,1898.0,1866.0,1148.0,331588.0,332306.0,86934.0,1898.0,959.0,1738.0,880.0,63061.0,63919.0
10,860.0,1500,0.0,0.0,5734.0,2841.0,4572.0,2530.0,453742.0,455784.0,609115.0,2863.0,1896.0,1866.0,1148.0,331266.0,331984.0,86801.0,1896.0,958.0,1738.0,880.0,63005.0,63863.0
10,930.0,1500,0.0,0.0,5728.0,2838.0,4572.0,2530.0,453281.0,455323.0,608337.0,2860.0,1894.0,1866.0,1148.0,330926.0,331644.0,86668.0,1894.0,957.0,1738.0,880.0,62942.0,63800.0
10,1000.0,1500,0.0,0.0,5722.0,2835.0,4572.0,2530.0,452806.0,454848.0,607559.0,2857.0,1892.0,1866.0,1148.0,330575.0,331293.0,86535.0,1892.0,956.0,1738.0,880.0,62877.0,63735.0
10,300.0,1000,0.0,0.0,5782.0,2865.0,4588.0,2538.0,462052.0,464102.0,615339.0,2887.0,1912.0,1882.0,1155.0,337997.0,338724.0,87865.0,1912.0,966.0,1738.0,880.0,63876.0,64734.0
10,370.0,1000,0.0,0.0,5776.0,2862.0,4588.0,2538.0,461947.0,463997.0,614561.0,2884.0,1910.0,1882.0,1155.0,337919.0,338646.0,87732.0,1910.0,965.0,1738.0,880.0,63860.0,64718.0
10,440.0,1000,0.0,0.0,5770.0,2859.0,4588.0,2538.0,461744.0,463794.0,613783.0,2881.0,1908.0,1882.0,1155.0,337764.0,338491.0,87599.0,1908.0,964.0,1738.0,880.0,63838.0,64696.0
10,510.0,1000,0.0,0.0,5764.0,2856.0,4588.0,2538.0,461473.0,463523.0,613005.0,2878.0,1906.0,1882.0,1155.0,337556.0,338283.0,87466.0,1906.0,963.0,1738.0,880.0,63806.0,64664.0
10,580.0,1000,0.0,0.0,5758.0,2853.0,4588.0,2538.0,461156.0,463206.0,612227.0,2875.0,1904.0,1882.0,1155.0,337318.0,338045.0,87333.0,1904.0,962.0,1738.0,880.0,63767.0,64625.0
10,650.0,1000,0.0,0.0,5752.0,2850.0,4588.0,2538.0,460799.0,462849.0,611449.0,2872.0,1902.0,1882.0,1155.0,337049.0,337776.0,87200.0,1902.0,961.0,1738.0,880.0,63722.0,64580.0
10,720.0,1000,0.0,0.0,5746.0,2847.0,4588.0,2538.0,460404.0,462454.0,610671.0,2869.0,1900.0,1882.0,1155.0,336756.0,337483.0,87067.0,1900.0,960.0,1738.0,880.0,63670.0,64528.0
10,790.0,1000,0.0,0.0,5740.0,2844.0,4588.0,2538.0,459983.0,462033.0,609893.0,2866.0,1898.0,1882.0,1155.0,336445.0,337172.0,86934.0,1898.0,959.0,1738.0,880.0,63615.0,64473.0
10,860.0,1000,0.0,0.0,5734.0,2841.0,4588.0,2538.0,459540.0,461590.0,609115.0,2863.0,1896.0,1882.0,1155.0,336117.0,336844.0,86801.0,1896.0,958.0,1738.0,880.0,63557.0,64415.0
10,930.0,1000,0.0,0.0,5728.0,2838.0,4588.0,2538.0,459070.0,461120.0,608337.0,2860.0,1894.0,1882.0,1155.0,335771.0,336498.0,86668.0,1894.0,957.0,1738.0,880.0,63492.0,64350.0
10,1000.0,1000,0.0,0.0,5722.0,2835.0,4588.0,2538.0,458586.0,460636.0,607559.0,2857.0,1892.0,1882.0,1155.0,335414.0,336141.0,86535.0,1892.0,956.0,1738.0,880.0,63425.0,64283.0
10,300.0,750,0.0,0.0,5782.0,2865.0,4588.0,2538.0,462053.0,464103.0,615339.0,2887.0,1912.0,1882.0,1155.0,337998.0,338725.0,87865.0,1912.0,966.0,1738.0,880.0,63876.0,64734.0
10,370.0,750,0.0,0.0,5776.0,2862.0,4588.0,2538.0,461948.0,463998.0,614561.0,2884.0,1910.0,1882.0,1155.0,337920.0,338647.0,87732.0,1910.0,965.0,1738.0,880.0,63860.0,64718.0
10,440.0,750,0.0,0.0,5770.0,2859.0,4588.0,2538.0,461745.0,463795.0,613783.0,2881.0,1908.0,1882.0,1155.0,337765.0,338492.0,87599.0,1908.0,964.0,1738.0,880.0,63838.0,64696.0
10,510.0,750,0.0,0.0,5764.0,2856.0,4588.0,2538.0,461474.0,463524.0,613005.0,2878.0,1906.0,1882.0,1155.0,337557.0,338284.0,87466.0,1906.0,963.0,1738.0,880.0,63806.0,64664.0
10,580.0,750,0.0,0.0,5758.0,2853.0,4588.0,2538.0,461157.0,463207.0,612227.0,2875.0,1904.0,1882.0,1155.0,337319.0,338046.0,87333.0,1904.0,962.0,1738.0,880.0,63767.0,64625.0
10,650.0,750,0.0,0.0,5752.0,2850.0,4588.0,2538.0,460800.0,462850.0,611449.0,2872.0,1902.0,1882.0,1155.0,337050.0,337777.0,87200.0,1902.0,961.0,1738.0,880.0,63722.0,64580.0
10,720.0,750,0.0,0.0,5746.0,2847.0,4588.0,2538.0,460405.0,462455.0,610671.0,2869.0,1900.0,1882.0,1155.0,336757.0,337484.0,87067.0,1900.0,960.0,1738.0,880.0,63670.0,64528.0
10,790.0,750,0.0,0.0,5740.0,2844.0,4588.0,2538.0,459984.0,462034.0,609893.0,2866.0,1898.0,1882.0,1155.0,336446.0,337173.0,86934.0,1898.0,959.0,1738.0,880.0,63615.0,64473.0
10,860.0,750,0.0,0.0,5734.0,2841.0,4588.0,2538.0,459541.0,461591.0,609115.0,2863.0,1896.0,1882.0,1155.0,336118.0,336845.0,86801.0,1896.0,958.0,1738.0,880.0,63557.0,64415.0
10,930.0,750,0.0,0.0,5728.0,2838.0,4588.0,2538.0,459071.0,461121.0,608337.0,2860.0,1894.0,1882.0,1155.0,335772.0,336499.0,86668.0,1894.0,957.0,1738.0,880.0,63492.0,64350.0
10,1000.0,750,0.0,0.0,5722.0,2835.0,4588.0,2538.0,458587.0,460637.0,607559.0,2857.0,1892.0,1882.0,1155.0,335415.0,336142.0,86535.0,1892.0,956.0,1738.0,880.0,63425.0,64283.0
10,300.0,3000,0.0,0.0,5782.0,2865.0,4365.0,2464.0,394992.0,396893.0,615339.0,2887.0,1912.0,1706.0,1033.0,283922.0,284595.0,87865.0,1912.0,966.0,1691.0,857.0,56606.0,57440.0
10,370.0,3000,0.0,0.0,5776.0,2862.0,4365.0,2464.0,394924.0,396825.0,614561.0,2884.0,1910.0,1706.0,1033.0,283870.0,284543.0,87732.0,1910.0,965.0,1691.0,857.0,56597.0,57431.0
10,440.0,3000,0.0,0.0,5770.0,2859.0,4365.0,2464.0,394789.0,396690.0,613783.0,2881.0,1908.0,1706.0,1033.0,283765.0,284438.0,87599.0,1908.0,964.0,1691.0,857.0,56585.0,57419.0
10,510.0,3000,0.0,0.0,5764.0,2856.0,4365.0,2464.0,394600.0,396501.0,613005.0,2878.0,1906.0,1706.0,1033.0,283618.0,284291.0,87466.0,1906.0,963.0,1691.0,857.0,56565.0,57399.0
10,580.0,3000,0.0,0.0,5758.0,2853.0,4365.0,2464.0,394376.0,396277.0,612227.0,2875.0,1904.0,1706.0,1033.0,283449.0,284122.0,87333.0,1904.0,962.0,1691.0,857.0,56539.0,57373.0
10,650.0,3000,0.0,0.0,5752.0,2850.0,4365.0,2464.0,394116.0,396017.0,611449.0,2872.0,1902.0,1706.0,1033.0,283252.0,283925.0,87200.0,1902.0,961.0,1691.0,857.0,56508.0,57342.0
10,720.0,3000,0.0,0.0,5746.0,2847.0,4365.0,2464.0,393819.0,395720.0,610671.0,2869.0,1900.0,1706.0,1033.0,283031.0,283704.0,87067.0,1900.0,960.0,1691.0,857.0,56471.0,57305.0
10,790.0,3000,0.0,0.0,5740.0,2844.0,4365.0,2464.0,393496.0,395397.0,609893.0,2866.0,1898.0,1706.0,1033.0,282792.0,283465.0,86934.0,1898.0,959.0,1691.0,857.0,56431.0,57265.0
10,860.0,3000,0.0,0.0,5734.0,2841.0,4365.0,2464.0,393151.0,395052.0,609115.0,2863.0,1896.0,1706.0,1033.0,282536.0,283209.0,86801.0,1896.0,958.0,1691.0,857.0,56388.0,57222.0
10,930.0,3000,0.0,0.0,5728.0,2838.0,4365.0,2464.0,392779.0,394680.0,608337.0,2860.0,1894.0,1706.0,1033.0,282262.0,282935.0,86668.0,1894.0,957.0,1691.0,857.0,56338.0,57172.0
10,1000.0,3000,0.0,0.0,5722.0,2835.0,4365.0,2464.0,392393.0,394294.0,607559.0,2857.0,1892.0,1706.0,1033.0,281977.0,282650.0,86535.0,1892.0,956.0,1691.0,857.0,56286.0,57120.0
10,300.0,2750,0.0,0.0,5782.0,2865.0,4410.0,2480.0,405828.0,407758.0,615339.0,2887.0,1912.0,1734.0,1052.0,292480.0,293162.0,87865.0,1912.0,966.0,1708.0,867.0,57868.0,58709.0
10,370.0,2750,0.0,0.0,5776.0,2862.0,4410.0,2480.0,405754.0,407684.0,614561.0,2884.0,1910.0,1734.0,1052.0,292424.0,293106.0,87732.0,1910.0,965.0,1708.0,867.0,57857.0,58698.0
10,440.0,2750,0.0,0.0,5770.0,2859.0,4410.0,2480.0,405609.0,407539.0,613783.0,2881.0,1908.0,1734.0,1052.0,292312.0,292994.0,87599.0,1908.0,964.0,1708.0,867.0,57842.0,58683.0
10,510.0,2750,0.0,0.0,5764.0,2856.0,4410.0,2480.0,405405.0,407335.0,613005.0,2878.0,1906.0,1734.0,1052.0,292155.0,292837.0,87466.0,1906.0,963.0,1708.0,867.0,57818.0,58659.0
10,580.0,2750,0.0,0.0,5758.0,2853.0,4410.0,2480.0,405162.0,407092.0,612227.0,2875.0,1904.0,1734.0,1052.0,291973.0,292655.0,87333.0,1904.0,962.0,1708.0,867.0,57788.0,58629.0
10,650.0,2750,0.0,0.0,5752.0,2850.0,4410.0,2480.0,404882.0,406812.0,611449.0,2872.0,1902.0,1734.0,1052.0,291763.0,292445.0,87200.0,1902.0,961.0,1708.0,867.0,57752.0,58593.0
10,720.0,2750,0.0,0.0,5746.0,2847.0,4410.0,2480.0,404565.0,406495.0,610671.0,2869.0,1900.0,1734.0,1052.0,291529.0,292211.0,87067.0,1900.0,960.0,1708.0,867.0,57710.0,58551.0
10,790.0,2750,0.0,0.0,5740.0,2844.0,4410.0,2480.0,404222.0,406152.0,609893.0,2866.0,1898.0,1734.0,1052.0,291277.0,291959.0,86934.0,1898.0,959.0,1708.0,867.0,57665.0,58506.0
10,860.0,2750,0.0,0.0,5734.0,2841.0,4410.0,2480.0,403857.0,405787.0,609115.0,2863.0,1896.0,1734.0,1052.0,291008.0,291690.0,86801.0,1896.0,958.0,1708.0,867.0,57617.0,58458.0
10,930.0,2750,0.0,0.0,5728.0,2838.0,4410.0,2480.0,403465.0,405395.0,608337.0,2860.0,1894.0,1734.0,1052.0,290721.0,291403.0,86668.0,1894.0,957.0,1708.0,867.0,57562.0,58403.0
10,1000.0,2750,0.0,0.0,5722.0,2835.0,4410.0,2480.0,403059.0,404989.0,607559.0,2857.0,1892.0,1734.0,1052.0,290423.0,291105.0,86535.0,1892.0,956.0,1708.0,867.0,57505.0,58346.0
10,300.0,2500,0.0,0.0,5782.0,2865.0,4466.0,2502.0,416707.0,418671.0,615339.0,2887.0,1912.0,1777.0,1080.0,301076.0,301773.0,87865.0,1912.0,966.0,1721.0,872.0,59114.0,59963.0
10,370.0,2500,0.0,0.0,5776.0,2862.0,4466.0,2502.0,416630.0,418594.0,614561.0,2884.0,1910.0,1777.0,1080.0,301019.0,301716.0,87732.0,1910.0,965.0,1721.0,872.0,59102.0,59951.0
10,440.0,2500,0.0,0.0,5770.0,2859.0,4466.0,2502.0,416478.0,418442.0,613783.0,2881.0,1908.0,1777.0,1080.0,300903.0,301600.0,87599.0,1908.0,964.0,1721.0,872.0,59086.0,59935.0
10,510.0,2500,0.0,0.0,5764.0,2856.0,4466.0,2502.0,416265.0,418229.0,613005.0,2878.0,1906.0,1777.0,1080.0,300740.0,301437.0,87466.0,1906.0,963.0,1721.0,872.0,59061.0,59910.0
10,580.0,2500,0.0,0.0,5758.0,2853.0,4466.0,2502.0,416011.0,417975.0,612227.0,2875.0,1904.0,1777.0,1080.0,300551.0,301248.0,87333.0,1904.0,962.0,1721.0,872.0,59030.0,59879.0
10,650.0,2500,0.0,0.0,5752.0,2850.0,4466.0,2502.0,415719.0,417683.0,611449.0,2872.0,1902.0,1777.0,1080.0,300333.0,301030.0,87200.0,1902.0,961.0,1721.0,872.0,58993.0,59842.0
10,720.0,2500,0.0,0.0,5746.0,2847.0,4466.0,2502.0,415389.0,417353.0,610671.0,2869.0,1900.0,1777.0,1080.0,300091.0,300788.0,87067.0,1900.0,960.0,1721.0,872.0,58949.0,59798.0
10,790.0,2500,0.0,0.0,5740.0,2844.0,4466.0,2502.0,415033.0,416997.0,609893.0,2866.0,1898.0,1777.0,1080.0,299831.0,300528.0,86934.0,1898.0,959.0,1721.0,872.0,58902.0,59751.0
10,860.0,2500,0.0,0.0,5734.0,2841.0,4466.0,2502.0,414655.0,416619.0,609115.0,2863.0,1896.0,1777.0,1080.0,299554.0,300251.0,86801.0,1896.0,958.0,1721.0,872.0,58852.0,59701.0
10,930.0,2500,0.0,0.0,5728.0,2838.0,4466.0,2502.0,414250.0,416214.0,608337.0,2860.0,1894.0,1777.0,1080.0,299259.0,299956.0,86668.0,1894.0,957.0,1721.0,872.0,58795.0,59644.0
10,1000.0,2500,0.0,0.0,5722.0,2835.0,4466.0,2502.0,413831.0,415795.0,607559.0,2857.0,1892.0,1777.0,1080.0,298953.0,299650.0,86535.0,1892.0,956.0,1721.0,872.0,58736.0,59585.0
10,300.0,2250,0.0,0.0,5782.0,2865.0,4499.0,2511.0,427712.0,429700.0,615339.0,2887.0,1912.0,1806.0,1102.0,309897.0,310601.0,87865.0,1912.0,966.0,1725.0,874.0,60316.0,61167.0
10,370.0,2250,0.0,0.0,5776.0,2862.0,4499.0,2511.0,427627.0,429615.0,614561.0,2884.0,1910.0,1806.0,1102.0,309832.0,310536.0,87732.0,1910.0,965.0,1725.0,874.0,60304.0,61155.0
10,440.0,2250,0.0,0.0,5770.0,2859.0,4499.0,2511.0,427462.0,429450.0,613783.0,2881.0,1908.0,1806.0,1102.0,309705.0,310409.0,87599.0,1908.0,964.0,1725.0,874.0,60287.0,61138.0
10,510.0,2250,0.0,0.0,5764.0,2856.0,4499.0,2511.0,427236.0,429224.0,613005.0,2878.0,1906.0,1806.0,1102.0,309531.0,310235.0,87466.0,1906.0,963.0,1725.0,874.0,60261.0,61112.0
10,580.0,2250,0.0,0.0,5758.0,2853.0,4499.0,2511.0,426967.0,428955.0,612227.0,2875.0,1904.0,1806.0,1102.0,309329.0,310033.0,87333.0,1904.0,962.0,1725.0,874.0,60229.0,61080.0
10,650.0,2250,0.0,0.0,5752.0,2850.0,4499.0,2511.0,426658.0,428646.0,611449.0,2872.0,1902.0,1806.0,1102.0,309096.0,309800.0,87200.0,1902.0,961.0,1725.0,874.0,60191.0,61042.0
10,720.0,2250,0.0,0.0,5746.0,2847.0,4499.0,2511.0,426311.0,428299.0,610671.0,2869.0,1900.0,1806.0,1102.0,308839.0,309543.0,87067.0,1900.0,960.0,1725.0,874.0,60146.0,60997.0
10,790.0,2250,0.0,0.0,5740.0,2844.0,4499.0,2511.0,425938.0,427926.0,609893.0,2866.0,1898.0,1806.0,1102.0,308564.0,309268.0,86934.0,1898.0,959.0,1725.0,874.0,60098.0,60949.0
10,860.0,2250,0.0,0.0,5734.0,2841.0,4499.0,2511.0,425543.0,427531.0,609115.0,2863.0,1896.0,1806.0,1102.0,308272.0,308976.0,86801.0,1896.0,958.0,1725.0,874.0,60047.0,60898.0
10,930.0,2250,0.0,0.0,5728.0,2838.0,4499.0,2511.0,425121.0,427109.0,608337.0,2860.0,1894.0,1806.0,1102.0,307962.0,308666.0,86668.0,1894.0,957.0,1725.0,874.0,59989.0,60840.0
