NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,790,2500,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,2750,0.0,0,5782,2865,2468,1679,133671,134460,615339,2887,1912,650,325,84734,85059,87865,1912,966,974,459,23086,23601
10,790,3250,0.0,0,5782,2865,2466,1678,133257,134045,615339,2887,1912,648,324,84445,84769,87865,1912,966,974,459,23016,23531
10,790,3000,0.0,0,5782,2865,2468,1679,133665,134454,615339,2887,1912,650,325,84729,85054,87865,1912,966,974,459,23086,23601
10,790,3750,0.0,0,5782,2865,2459,1676,131172,131955,615339,2887,1912,642,320,82945,83267,87865,1912,966,973,459,22726,23240
10,790,3500,0.0,0,5782,2865,2463,1677,132395,133181,615339,2887,1912,645,323,83835,84157,87865,1912,966,974,459,22884,23399
10,860,500,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,750,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,1000,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,1250,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,1500,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,1750,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,2000,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,2250,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,2500,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,2750,0.0,0,5782,2865,2264,1564,114377,115077,615339,2887,1912,571,283,71308,71596,87865,1912,966,878,413,20070,20535
10,860,3000,0.0,0,5782,2865,2264,1564,114376,115076,615339,2887,1912,571,283,71307,71595,87865,1912,966,878,413,20070,20535
10,860,3250,0.0,0,5782,2865,2264,1564,114375,115075,615339,2887,1912,571,283,71306,71594,87865,1912,966,878,413,20070,20535
10,860,3500,0.0,0,5782,2865,2262,1564,114110,114808,615339,2887,1912,569,282,71132,71419,87865,1912,966,878,413,20025,20490
10,860,3750,0.0,0,5782,2865,2260,1564,113446,114142,615339,2887,1912,567,280,70649,70936,87865,1912,966,878,413,19940,20405
10,930,500,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,750,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,1250,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,1000,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,1500,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,1750,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,2000,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,2500,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,2250,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,2750,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,3000,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,3500,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,3250,0.0,0,5782,2865,2084,1469,98873,99488,615339,2887,1912,511,245,60686,60952,87865,1912,966,799,368,17625,18056
10,930,3750,0.0,0,5782,2865,2083,1469,98647,99261,615339,2887,1912,510,244,60521,60787,87865,1912,966,799,368,17595,18026
10,300,750,0.5,0,5782,2865,4482,2500,427611,429593,615339,2887,1912,1836,1116,312173,312893,87865,1912,966,1698,851,59104,59951
10,300,500,0.5,0,5782,2865,4482,2500,427611,429593,615339,2887,1912,1836,1116,312173,312893,87865,1912,966,1698,851,59104,59951
10,300,1000,0.5,0,5782,2865,4482,2500,427610,429592,615339,2887,1912,1836,1116,312172,312892,87865,1912,966,1698,851,59104,59951
10,300,1250,0.5,0,5782,2865,4480,2499,426925,428906,615339,2887,1912,1834,1115,311606,312325,87865,1912,966,1698,851,59032,59879
10,300,1500,0.5,0,5782,2865,4466,2492,422226,424200,615339,2887,1912,1820,1109,307716,308427,87865,1912,966,1698,851,58568,59415
10,300,2000,0.5,0,5782,2865,4431,2483,405854,407802,615339,2887,1912,1790,1088,294355,295057,87865,1912,966,1693,848,56908,57753
10,300,1750,0.5,0,5782,2865,4451,2488,414881,416844,615339,2887,1912,1807,1099,301692,302400,87865,1912,966,1696,851,57822,58667
10,300,2250,0.5,0,5782,2865,4396,2474,396132,398054,615339,2887,1912,1762,1065,286574,287271,87865,1912,966,1686,845,55830,56671
10,300,2500,0.5,0,5782,2865,4363,2465,386042,387940,615339,2887,1912,1733,1043,278529,279219,87865,1912,966,1682,843,54730,55569
10,300,2750,0.5,0,5782,2865,4308,2443,376003,377868,615339,2887,1912,1690,1015,270635,271310,87865,1912,966,1670,839,53570,54401
10,300,3000,0.5,0,5782,2865,4263,2427,366062,367898,615339,2887,1912,1662,996,262816,263482,87865,1912,966,1653,829,52413,53237
10,300,3250,0.5,0,5782,2865,4215,2407,356369,358177,615339,2887,1912,1632,977,255309,255964,87865,1912,966,1635,820,51214,52029
10,300,3750,0.5,0,5782,2865,4120,2373,337907,339654,615339,2887,1912,1568,932,241168,241804,87865,1912,966,1604,808,48917,49713
10,300,3500,0.5,0,5782,2865,4173,2395,347015,348793,615339,2887,1912,1603,957,248179,248825,87865,1912,966,1622,812,50031,50841
10,370,500,0.5,0,5782,2865,4141,2381,355354,357114,615339,2887,1912,1588,950,253589,254227,87865,1912,966,1611,800,51728,52539
10,370,750,0.5,0,5782,2865,4141,2381,355354,357114,615339,2887,1912,1588,950,253589,254227,87865,1912,966,1611,800,51728,52539
10,370,1750,0.5,0,5782,2865,4133,2380,351861,353614,615339,2887,1912,1581,944,250753,251390,87865,1912,966,1610,800,51345,52155
10,370,1250,0.5,0,5782,2865,4141,2381,355352,357112,615339,2887,1912,1588,950,253588,254226,87865,1912,966,1611,800,51728,52539
10,370,1000,0.5,0,5782,2865,4141,2381,355354,357114,615339,2887,1912,1588,950,253589,254227,87865,1912,966,1611,800,51728,52539
10,370,1500,0.5,0,5782,2865,4140,2381,354959,356718,615339,2887,1912,1587,949,253257,253895,87865,1912,966,1611,800,51696,52507
10,370,3000,0.5,0,5782,2865,4014,2336,317806,319484,615339,2887,1912,1490,882,224041,224649,87865,1912,966,1582,787,47352,48147
10,370,2750,0.5,0,5782,2865,4047,2351,325354,327050,615339,2887,1912,1510,893,229907,230524,87865,1912,966,1595,794,48265,49066
10,370,2500,0.5,0,5782,2865,4080,2363,332725,334442,615339,2887,1912,1535,911,235606,236230,87865,1912,966,1603,797,49183,49989
10,370,2250,0.5,0,5782,2865,4099,2371,339972,341700,615339,2887,1912,1550,920,241298,241928,87865,1912,966,1607,799,50018,50826
10,370,2000,0.5,0,5782,2865,4125,2377,346509,348257,615339,2887,1912,1573,939,246467,247101,87865,1912,966,1610,800,50776,51586
10,370,3500,0.5,0,5782,2865,3945,2310,302861,304496,615339,2887,1912,1446,853,212707,213300,87865,1912,966,1557,775,45399,46181
10,370,3250,0.5,0,5782,2865,3979,2320,310229,311888,615339,2887,1912,1468,868,218243,218843,87865,1912,966,1569,782,46383,47170
10,370,3750,0.5,0,5782,2865,3906,2294,295559,297171,615339,2887,1912,1420,833,207165,207752,87865,1912,966,1544,772,44481,45253
10,440,750,0.5,0,5782,2865,3834,2277,294721,296278,615339,2887,1912,1374,798,205680,206256,87865,1912,966,1524,750,44799,45573
10,440,500,0.5,0,5782,2865,3834,2277,294721,296278,615339,2887,1912,1374,798,205680,206256,87865,1912,966,1524,750,44799,45573
10,440,1000,0.5,0,5782,2865,3834,2277,294721,296278,615339,2887,1912,1374,798,205680,206256,87865,1912,966,1524,750,44799,45573
10,440,1250,0.5,0,5782,2865,3834,2277,294721,296278,615339,2887,1912,1374,798,205680,206256,87865,1912,966,1524,750,44799,45573
10,440,1500,0.5,0,5782,2865,3834,2277,294720,296277,615339,2887,1912,1374,798,205679,206255,87865,1912,966,1524,750,44799,45573
10,440,1750,0.5,0,5782,2865,3834,2277,294520,296077,615339,2887,1912,1374,798,205518,206094,87865,1912,966,1524,750,44778,45552
10,440,2000,0.5,0,5782,2865,3831,2275,292316,293872,615339,2887,1912,1371,797,203763,204337,87865,1912,966,1524,750,44535,45309
