NumFiles,MinPT,MinP,MinIPChi2,#1.TotalTrueXiccpp,#1.TotalTrueXiccppTracks,#1.TotalTrueXiLcDaughterTracks,#1.TotalXiccppTracks,#1.TotalXiLcDaughterTracks,#1.TotalBackgroundTracks,#1.TotalXiLcBackgroundTracks,#2.TotalTruePions,#2.TotalTrueXiccppPions,#2.TotalTrueBachelorPionTracks,#2.TotalXiccppPions,#2.TotalBachelorPionTracks,#2.TotalBackgroundPions,#2.TotalBachelorPionBackgroundTracks,#3.TotalTrueKaons,#3.TotalTrueXiccppKaons,#3.TotalTrueBachelorKaonTracks,#3.TotalXiccppKaons,#3.TotalBachelorKaonTracks,#3.TotalBackgroundKaons,#3.TotalBackgroundBachelorKaons
10,650.0,2500,0.0,0.0,40.0,22.0,6.0,6.0,186754.0,186754.0,610074.0,32.0,18.0,3.0,0.0,120746.0,120749.0,88259.0,4.0,0.0,1.0,0.0,32149.0,32150.0
10,720.0,2500,0.0,0.0,40.0,22.0,5.0,5.0,158246.0,158246.0,610074.0,32.0,18.0,3.0,0.0,100270.0,100273.0,88259.0,4.0,0.0,0.0,0.0,27860.0,27860.0
10,790.0,2500,0.0,0.0,40.0,22.0,5.0,5.0,134981.0,134981.0,610074.0,32.0,18.0,3.0,0.0,83937.0,83940.0,88259.0,4.0,0.0,0.0,0.0,24181.0,24181.0
10,860.0,2500,0.0,0.0,40.0,22.0,4.0,4.0,115956.0,115956.0,610074.0,32.0,18.0,2.0,0.0,70838.0,70840.0,88259.0,4.0,0.0,0.0,0.0,21156.0,21156.0
10,930.0,2500,0.0,0.0,40.0,22.0,3.0,3.0,100100.0,100100.0,610074.0,32.0,18.0,1.0,0.0,60186.0,60187.0,88259.0,4.0,0.0,0.0,0.0,18461.0,18461.0
10,1000.0,2500,0.0,0.0,40.0,22.0,2.0,2.0,86771.0,86771.0,610074.0,32.0,18.0,1.0,0.0,51366.0,51367.0,88259.0,4.0,0.0,0.0,0.0,16203.0,16203.0
10,160.0,3000,0.0,0.0,40.0,22.0,19.0,17.0,494830.0,494832.0,610074.0,32.0,18.0,12.0,2.0,363508.0,363518.0,88259.0,4.0,0.0,3.0,0.0,66867.0,66870.0
10,230.0,3000,0.0,0.0,40.0,22.0,18.0,17.0,449139.0,449140.0,610074.0,32.0,18.0,11.0,1.0,326055.0,326065.0,88259.0,4.0,0.0,3.0,0.0,63154.0,63157.0
10,300.0,3000,0.0,0.0,40.0,22.0,12.0,11.0,397130.0,397131.0,610074.0,32.0,18.0,6.0,1.0,283217.0,283222.0,88259.0,4.0,0.0,2.0,0.0,58351.0,58353.0
10,370.0,3000,0.0,0.0,40.0,22.0,10.0,10.0,344756.0,344756.0,610074.0,32.0,18.0,4.0,0.0,241273.0,241277.0,88259.0,4.0,0.0,2.0,0.0,52695.0,52697.0
10,440.0,3000,0.0,0.0,40.0,22.0,9.0,9.0,296559.0,296559.0,610074.0,32.0,18.0,4.0,0.0,203341.0,203345.0,88259.0,4.0,0.0,2.0,0.0,46961.0,46963.0
10,510.0,3000,0.0,0.0,40.0,22.0,7.0,7.0,253290.0,253290.0,610074.0,32.0,18.0,3.0,0.0,170212.0,170215.0,88259.0,4.0,0.0,1.0,0.0,41381.0,41382.0
10,580.0,3000,0.0,0.0,40.0,22.0,6.0,6.0,215979.0,215979.0,610074.0,32.0,18.0,3.0,0.0,142249.0,142252.0,88259.0,4.0,0.0,1.0,0.0,36303.0,36304.0
10,650.0,3000,0.0,0.0,40.0,22.0,6.0,6.0,184384.0,184384.0,610074.0,32.0,18.0,3.0,0.0,118994.0,118997.0,88259.0,4.0,0.0,1.0,0.0,31808.0,31809.0
10,720.0,3000,0.0,0.0,40.0,22.0,5.0,5.0,157723.0,157723.0,610074.0,32.0,18.0,3.0,0.0,99885.0,99888.0,88259.0,4.0,0.0,0.0,0.0,27788.0,27788.0
10,790.0,3000,0.0,0.0,40.0,22.0,5.0,5.0,134978.0,134978.0,610074.0,32.0,18.0,3.0,0.0,83934.0,83937.0,88259.0,4.0,0.0,0.0,0.0,24181.0,24181.0
10,860.0,3000,0.0,0.0,40.0,22.0,4.0,4.0,115956.0,115956.0,610074.0,32.0,18.0,2.0,0.0,70838.0,70840.0,88259.0,4.0,0.0,0.0,0.0,21156.0,21156.0
10,930.0,3000,0.0,0.0,40.0,22.0,3.0,3.0,100100.0,100100.0,610074.0,32.0,18.0,1.0,0.0,60186.0,60187.0,88259.0,4.0,0.0,0.0,0.0,18461.0,18461.0
10,1000.0,3000,0.0,0.0,40.0,22.0,2.0,2.0,86771.0,86771.0,610074.0,32.0,18.0,1.0,0.0,51366.0,51367.0,88259.0,4.0,0.0,0.0,0.0,16203.0,16203.0
10,160.0,2250,0.0,0.0,40.0,22.0,21.0,18.0,546993.0,546996.0,610074.0,32.0,18.0,14.0,3.0,405573.0,405584.0,88259.0,4.0,0.0,3.0,0.0,72362.0,72365.0
10,230.0,2250,0.0,0.0,40.0,22.0,20.0,18.0,491306.0,491308.0,610074.0,32.0,18.0,13.0,2.0,359692.0,359703.0,88259.0,4.0,0.0,3.0,0.0,67937.0,67940.0
10,300.0,2250,0.0,0.0,40.0,22.0,14.0,12.0,429787.0,429789.0,610074.0,32.0,18.0,8.0,2.0,308914.0,308920.0,88259.0,4.0,0.0,2.0,0.0,62340.0,62342.0
10,370.0,2250,0.0,0.0,40.0,22.0,11.0,10.0,368963.0,368964.0,610074.0,32.0,18.0,5.0,1.0,260058.0,260062.0,88259.0,4.0,0.0,2.0,0.0,55845.0,55847.0
10,440.0,2250,0.0,0.0,40.0,22.0,10.0,9.0,313607.0,313608.0,610074.0,32.0,18.0,5.0,1.0,216412.0,216416.0,88259.0,4.0,0.0,2.0,0.0,49284.0,49286.0
10,510.0,2250,0.0,0.0,40.0,22.0,7.0,7.0,264433.0,264433.0,610074.0,32.0,18.0,3.0,0.0,178620.0,178623.0,88259.0,4.0,0.0,1.0,0.0,42970.0,42971.0
10,580.0,2250,0.0,0.0,40.0,22.0,6.0,6.0,222096.0,222096.0,610074.0,32.0,18.0,3.0,0.0,146792.0,146795.0,88259.0,4.0,0.0,1.0,0.0,37211.0,37212.0
10,650.0,2250,0.0,0.0,40.0,22.0,6.0,6.0,186786.0,186786.0,610074.0,32.0,18.0,3.0,0.0,120768.0,120771.0,88259.0,4.0,0.0,1.0,0.0,32154.0,32155.0
10,720.0,2250,0.0,0.0,40.0,22.0,5.0,5.0,158246.0,158246.0,610074.0,32.0,18.0,3.0,0.0,100270.0,100273.0,88259.0,4.0,0.0,0.0,0.0,27860.0,27860.0
